Date,mean,TempMean,TempMin,TempMax,WindSpeed,WindSpeedMaxS,WindSpeedMaxG,Precip,Time,Posan,Instant
2010-04-23 12:30:00,0.4337408207343413,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13609,112,25
2010-04-23 13:00:00,0.476963282937365,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13610,112,26
2010-04-23 13:30:00,0.46234989200863935,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13611,112,27
2010-04-23 14:00:00,0.43485097192224625,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13612,112,28
2010-04-23 14:30:00,0.42964362850971927,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13613,112,29
2010-04-23 15:00:00,0.37614470842332615,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13614,112,30
2010-04-23 15:30:00,0.3612159827213823,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13615,112,31
2010-04-23 16:00:00,0.3998336933045356,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13616,112,32
2010-04-23 16:30:00,0.4470107991360691,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13617,112,33
2010-04-23 17:00:00,0.469768898488121,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13618,112,34
2010-04-23 17:30:00,0.5359611231101512,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13619,112,35
2010-04-23 18:00:00,0.5728747300215983,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13620,112,36
2010-04-23 18:30:00,0.571755939524838,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13621,112,37
2010-04-23 19:00:00,0.6301533477321815,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13622,112,38
2010-04-23 19:30:00,0.5876544276457883,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13623,112,39
2010-04-23 20:00:00,0.586244060475162,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13624,112,40
2010-04-23 20:30:00,0.6305334773218143,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13625,112,41
2010-04-23 21:00:00,0.659060475161987,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13626,112,42
2010-04-23 21:30:00,0.7014449244060476,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13627,112,43
2010-04-23 22:00:00,0.7281058315334773,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13628,112,44
2010-04-23 22:30:00,0.6507710583153348,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13629,112,45
2010-04-23 23:00:00,0.6017429805615552,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13630,112,46
2010-04-23 23:30:00,0.5671749460043196,50.7,40.1,59.7,5.1,11.7,999.9,0.0,13631,112,47
2010-04-24 00:00:00,0.5014578833693305,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13632,113,48
2010-04-24 00:30:00,0.3916069114470842,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13633,113,1
2010-04-24 01:00:00,0.3231079913606911,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13634,113,2
2010-04-24 01:30:00,0.2573671706263499,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13635,113,3
2010-04-24 02:00:00,0.25449028077753777,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13636,113,4
2010-04-24 02:30:00,0.22950323974082074,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13637,113,5
2010-04-24 03:00:00,0.2038790496760259,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13638,113,6
2010-04-24 03:30:00,0.18662850971922249,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13639,113,7
2010-04-24 04:00:00,0.19875377969762417,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13640,113,8
2010-04-24 04:30:00,0.20425701943844493,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13641,113,9
2010-04-24 05:00:00,0.19627861771058314,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13642,113,10
2010-04-24 05:30:00,0.18756155507559394,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13643,113,11
2010-04-24 06:00:00,0.19387473002159827,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13644,113,12
2010-04-24 06:30:00,0.20682505399568035,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13645,113,13
2010-04-24 07:00:00,0.24925269978401726,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13646,113,14
2010-04-24 07:30:00,0.27632397408207343,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13647,113,15
2010-04-24 08:00:00,0.29514470842332613,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13648,113,16
2010-04-24 08:30:00,0.3776565874730021,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13649,113,17
2010-04-24 09:00:00,0.4944622030237581,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13650,113,18
2010-04-24 09:30:00,0.5966241900647948,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13651,113,19
2010-04-24 10:00:00,0.5943887688984881,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13652,113,20
2010-04-24 10:30:00,0.5933585313174946,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13653,113,21
2010-04-24 11:00:00,0.5541857451403888,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13654,113,22
2010-04-24 11:30:00,0.5273002159827214,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13655,113,23
2010-04-24 12:00:00,0.5257948164146868,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13656,113,24
2010-04-24 12:30:00,0.5958790496760259,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13657,113,25
2010-04-24 13:00:00,0.6165097192224622,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13658,113,26
2010-04-24 13:30:00,0.6203714902807776,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13659,113,27
2010-04-24 14:00:00,0.5677041036717062,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13660,113,28
2010-04-24 14:30:00,0.5473196544276457,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13661,113,29
2010-04-24 15:00:00,0.483719222462203,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13662,113,30
2010-04-24 15:30:00,0.5078812095032398,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13663,113,31
2010-04-24 16:00:00,0.5130086393088553,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13664,113,32
2010-04-24 16:30:00,0.5545572354211663,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13665,113,33
2010-04-24 17:00:00,0.6012591792656587,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13666,113,34
2010-04-24 17:30:00,0.6233650107991361,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13667,113,35
2010-04-24 18:00:00,0.6735442764578834,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13668,113,36
2010-04-24 18:30:00,0.7399654427645788,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13669,113,37
2010-04-24 19:00:00,0.7614298056155508,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13670,113,38
2010-04-24 19:30:00,0.7234427645788337,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13671,113,39
2010-04-24 20:00:00,0.6688812095032397,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13672,113,40
2010-04-24 20:30:00,0.6947753779697624,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13673,113,41
2010-04-24 21:00:00,0.7033196544276458,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13674,113,42
2010-04-24 21:30:00,0.7084233261339092,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13675,113,43
2010-04-24 22:00:00,0.6596220302375809,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13676,113,44
2010-04-24 22:30:00,0.6150928725701944,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13677,113,45
2010-04-24 23:00:00,0.5724233261339092,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13678,113,46
2010-04-24 23:30:00,0.5051598272138229,46.6,31.6,57.0,8.9,15.9,999.9,0.0,13679,113,47
2010-04-25 00:00:00,0.4374427645788337,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13680,114,48
2010-04-25 00:30:00,0.3797624190064795,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13681,114,1
2010-04-25 01:00:00,0.34006047516198706,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13682,114,2
2010-04-25 01:30:00,0.28918574514038875,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13683,114,3
2010-04-25 02:00:00,0.2476306695464363,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13684,114,4
2010-04-25 02:30:00,0.22917710583153347,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13685,114,5
2010-04-25 03:00:00,0.2188790496760259,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13686,114,6
2010-04-25 03:30:00,0.2006414686825054,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13687,114,7
2010-04-25 04:00:00,0.18852267818574514,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13688,114,8
2010-04-25 04:30:00,0.1797840172786177,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13689,114,9
2010-04-25 05:00:00,0.17907775377969762,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13690,114,10
2010-04-25 05:30:00,0.17884449244060477,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13691,114,11
2010-04-25 06:00:00,0.18646868250539955,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13692,114,12
2010-04-25 06:30:00,0.19163066954643626,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13693,114,13
2010-04-25 07:00:00,0.22772786177105833,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13694,114,14
2010-04-25 07:30:00,0.2650021598272138,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13695,114,15
2010-04-25 08:00:00,0.28170194384449243,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13696,114,16
2010-04-25 08:30:00,0.36027861771058317,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13697,114,17
2010-04-25 09:00:00,0.4427969762419006,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13698,114,18
2010-04-25 09:30:00,0.5134773218142549,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13699,114,19
2010-04-25 10:00:00,0.6046501079913607,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13700,114,20
2010-04-25 10:30:00,0.6132829373650108,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13701,114,21
2010-04-25 11:00:00,0.6140669546436285,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13702,114,22
2010-04-25 11:30:00,0.6677624190064795,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13703,114,23
2010-04-25 12:00:00,0.6655226781857452,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13704,114,24
2010-04-25 12:30:00,0.6554449244060475,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13705,114,25
2010-04-25 13:00:00,0.6823930885529157,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13706,114,26
2010-04-25 13:30:00,0.6876933045356372,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13707,114,27
2010-04-25 14:00:00,0.6765399568034557,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13708,114,28
2010-04-25 14:30:00,0.5976263498920087,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13709,114,29
2010-04-25 15:00:00,0.5648164146868251,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13710,114,30
2010-04-25 15:30:00,0.5352742980561555,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13711,114,31
2010-04-25 16:00:00,0.5317149028077753,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13712,114,32
2010-04-25 16:30:00,0.5157516198704104,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13713,114,33
2010-04-25 17:00:00,0.4868228941684665,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13714,114,34
2010-04-25 17:30:00,0.5396565874730022,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13715,114,35
2010-04-25 18:00:00,0.5465334773218143,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13716,114,36
2010-04-25 18:30:00,0.57122030237581,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13717,114,37
2010-04-25 19:00:00,0.6074384449244061,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13718,114,38
2010-04-25 19:30:00,0.6035680345572354,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13719,114,39
2010-04-25 20:00:00,0.598721382289417,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13720,114,40
2010-04-25 20:30:00,0.6082656587473002,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13721,114,41
2010-04-25 21:00:00,0.6435464362850972,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13722,114,42
2010-04-25 21:30:00,0.6835593952483802,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13723,114,43
2010-04-25 22:00:00,0.6881511879049675,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13724,114,44
2010-04-25 22:30:00,0.6519092872570195,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13725,114,45
2010-04-25 23:00:00,0.5637580993520518,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13726,114,46
2010-04-25 23:30:00,0.4951922246220302,54.1,49.5,63.1,10.0,15.5,999.9,0.29,13727,114,47
2010-04-26 00:00:00,0.41612742980561557,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13728,115,48
2010-04-26 00:30:00,0.37573866090712743,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13729,115,1
2010-04-26 01:00:00,0.30600215982721385,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13730,115,2
2010-04-26 01:30:00,0.24084449244060474,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13731,115,3
2010-04-26 02:00:00,0.20891792656587474,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13732,115,4
2010-04-26 02:30:00,0.18611015118790497,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13733,115,5
2010-04-26 03:00:00,0.18055939524838013,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13734,115,6
2010-04-26 03:30:00,0.18073866090712742,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13735,115,7
2010-04-26 04:00:00,0.17060043196544275,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13736,115,8
2010-04-26 04:30:00,0.16629589632829375,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13737,115,9
2010-04-26 05:00:00,0.17719870410367172,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13738,115,10
2010-04-26 05:30:00,0.17489848812095032,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13739,115,11
2010-04-26 06:00:00,0.19640172786177104,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13740,115,12
2010-04-26 06:30:00,0.21530021598272137,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13741,115,13
2010-04-26 07:00:00,0.2793801295896329,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13742,115,14
2010-04-26 07:30:00,0.4125442764578834,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13743,115,15
2010-04-26 08:00:00,0.5107861771058315,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13744,115,16
2010-04-26 08:30:00,0.48621814254859613,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13745,115,17
2010-04-26 09:00:00,0.45906263498920086,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13746,115,18
2010-04-26 09:30:00,0.47222678185745137,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13747,115,19
2010-04-26 10:00:00,0.4131274298056155,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13748,115,20
2010-04-26 10:30:00,0.40642980561555075,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13749,115,21
2010-04-26 11:00:00,0.392401727861771,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13750,115,22
2010-04-26 11:30:00,0.3878855291576674,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13751,115,23
2010-04-26 12:00:00,0.431548596112311,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13752,115,24
2010-04-26 12:30:00,0.43223758099352055,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13753,115,25
2010-04-26 13:00:00,0.4385701943844492,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13754,115,26
2010-04-26 13:30:00,0.4339049676025918,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13755,115,27
2010-04-26 14:00:00,0.4328984881209503,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13756,115,28
2010-04-26 14:30:00,0.38930669546436286,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13757,115,29
2010-04-26 15:00:00,0.3594276457883369,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13758,115,30
2010-04-26 15:30:00,0.4136263498920086,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13759,115,31
2010-04-26 16:00:00,0.4175766738660907,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13760,115,32
2010-04-26 16:30:00,0.5067235421166306,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13761,115,33
2010-04-26 17:00:00,0.5079330453563715,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13762,115,34
2010-04-26 17:30:00,0.5949870410367171,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13763,115,35
2010-04-26 18:00:00,0.6095593952483801,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13764,115,36
2010-04-26 18:30:00,0.6509438444924406,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13765,115,37
2010-04-26 19:00:00,0.6449200863930886,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13766,115,38
2010-04-26 19:30:00,0.5728056155507559,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13767,115,39
2010-04-26 20:00:00,0.6451555075593952,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13768,115,40
2010-04-26 20:30:00,0.5740755939524839,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13769,115,41
2010-04-26 21:00:00,0.6246889848812095,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13770,115,42
2010-04-26 21:30:00,0.6999028077753779,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13771,115,43
2010-04-26 22:00:00,0.7292656587473002,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13772,115,44
2010-04-26 22:30:00,0.6707818574514038,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13773,115,45
2010-04-26 23:00:00,0.5733650107991362,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13774,115,46
2010-04-26 23:30:00,0.4775269978401728,55.0,48.9,64.4,9.0,15.0,999.9,0.0,13775,115,47
2010-04-27 00:00:00,0.40356803455723544,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13776,116,48
2010-04-27 00:30:00,0.3445377969762419,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13777,116,1
2010-04-27 01:00:00,0.25143628509719224,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13778,116,2
2010-04-27 01:30:00,0.21647084233261338,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13779,116,3
2010-04-27 02:00:00,0.20206263498920088,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13780,116,4
2010-04-27 02:30:00,0.18324406047516198,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13781,116,5
2010-04-27 03:00:00,0.17908855291576675,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13782,116,6
2010-04-27 03:30:00,0.177622030237581,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13783,116,7
2010-04-27 04:00:00,0.16685313174946004,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13784,116,8
2010-04-27 04:30:00,0.16717494600431965,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13785,116,9
2010-04-27 05:00:00,0.16506479481641467,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13786,116,10
2010-04-27 05:30:00,0.1733110151187905,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13787,116,11
2010-04-27 06:00:00,0.21738444924406047,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13788,116,12
2010-04-27 06:30:00,0.22811879049676026,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13789,116,13
2010-04-27 07:00:00,0.27973434125269975,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13790,116,14
2010-04-27 07:30:00,0.38159827213822894,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13791,116,15
2010-04-27 08:00:00,0.5081079913606911,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13792,116,16
2010-04-27 08:30:00,0.5033520518358531,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13793,116,17
2010-04-27 09:00:00,0.45108207343412526,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13794,116,18
2010-04-27 09:30:00,0.4854924406047516,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13795,116,19
2010-04-27 10:00:00,0.4342332613390929,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13796,116,20
2010-04-27 10:30:00,0.4004535637149028,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13797,116,21
2010-04-27 11:00:00,0.3863606911447084,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13798,116,22
2010-04-27 11:30:00,0.38292656587473,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13799,116,23
2010-04-27 12:00:00,0.40794816414686824,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13800,116,24
2010-04-27 12:30:00,0.4102332613390928,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13801,116,25
2010-04-27 13:00:00,0.5000691144708423,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13802,116,26
2010-04-27 13:30:00,0.5123023758099352,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13803,116,27
2010-04-27 14:00:00,0.42765658747300217,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13804,116,28
2010-04-27 14:30:00,0.404829373650108,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13805,116,29
2010-04-27 15:00:00,0.3733088552915767,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13806,116,30
2010-04-27 15:30:00,0.38696760259179264,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13807,116,31
2010-04-27 16:00:00,0.4635637149028078,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13808,116,32
2010-04-27 16:30:00,0.546792656587473,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13809,116,33
2010-04-27 17:00:00,0.5752008639308855,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13810,116,34
2010-04-27 17:30:00,0.6890151187904968,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13811,116,35
2010-04-27 18:00:00,0.697645788336933,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13812,116,36
2010-04-27 18:30:00,0.6248466522678185,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13813,116,37
2010-04-27 19:00:00,0.6448790496760259,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13814,116,38
2010-04-27 19:30:00,0.6821209503239741,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13815,116,39
2010-04-27 20:00:00,0.6846177105831533,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13816,116,40
2010-04-27 20:30:00,0.7044622030237581,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13817,116,41
2010-04-27 21:00:00,0.7051295896328295,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13818,116,42
2010-04-27 21:30:00,0.7780604751619871,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13819,116,43
2010-04-27 22:00:00,0.6898207343412527,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13820,116,44
2010-04-27 22:30:00,0.694390928725702,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13821,116,45
2010-04-27 23:00:00,0.5905032397408208,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13822,116,46
2010-04-27 23:30:00,0.5337688984881209,53.2,44.1,60.8,8.1,15.9,23.9,0.01,13823,116,47
2010-04-28 00:00:00,0.4345701943844492,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13824,117,48
2010-04-28 00:30:00,0.34554859611231104,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13825,117,1
2010-04-28 01:00:00,0.26552483801295895,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13826,117,2
2010-04-28 01:30:00,0.234585313174946,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13827,117,3
2010-04-28 02:00:00,0.21893952483801296,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13828,117,4
2010-04-28 02:30:00,0.192451403887689,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13829,117,5
2010-04-28 03:00:00,0.18205183585313175,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13830,117,6
2010-04-28 03:30:00,0.17923974082073435,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13831,117,7
2010-04-28 04:00:00,0.1730950323974082,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13832,117,8
2010-04-28 04:30:00,0.16437580993520517,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13833,117,9
2010-04-28 05:00:00,0.16707559395248378,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13834,117,10
2010-04-28 05:30:00,0.16053779697624188,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13835,117,11
2010-04-28 06:00:00,0.20348812095032398,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13836,117,12
2010-04-28 06:30:00,0.2237386609071274,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13837,117,13
2010-04-28 07:00:00,0.29420734341252697,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13838,117,14
2010-04-28 07:30:00,0.3969049676025918,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13839,117,15
2010-04-28 08:00:00,0.5023088552915767,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13840,117,16
2010-04-28 08:30:00,0.4746846652267819,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13841,117,17
2010-04-28 09:00:00,0.45896976241900644,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13842,117,18
2010-04-28 09:30:00,0.42635853131749457,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13843,117,19
2010-04-28 10:00:00,0.4274319654427646,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13844,117,20
2010-04-28 10:30:00,0.42180993520518356,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13845,117,21
2010-04-28 11:00:00,0.4072116630669546,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13846,117,22
2010-04-28 11:30:00,0.39118358531317493,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13847,117,23
2010-04-28 12:00:00,0.3908099352051836,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13848,117,24
2010-04-28 12:30:00,0.43177969762419005,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13849,117,25
2010-04-28 13:00:00,0.4516177105831533,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13850,117,26
2010-04-28 13:30:00,0.42709071274298055,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13851,117,27
2010-04-28 14:00:00,0.411609071274298,57.9,49.8,63.3,11.0,19.4,25.1,0.12,13852,117,28
